dgp,n,lag,rep,causal,method,stat,pvalue,reject,elapsed
S1,1000,1,131,False,drgc,0.9166861623427878,0.1482965931863727,False,5.46643849999964
S1,1000,1,131,False,drgc_naive,0.7633967880738761,0.7715430861723447,False,1.7324156000031508
S1,1000,1,130,False,drgc,0.7359474988602895,0.3246492985971944,False,6.444519999997283
S1,1000,1,130,False,drgc_naive,0.7352222333756124,0.7735470941883767,False,1.731866900001478
S1,1000,1,135,False,drgc,0.8822692952309618,0.2545090180360721,False,7.080724600004032
S1,1000,1,135,False,drgc_naive,0.8479688613645395,0.7154308617234469,False,1.0163978999989922
S1,1000,1,132,False,drgc,0.6895723541901115,0.4669338677354709,False,7.466740500000014
S1,1000,1,132,False,drgc_naive,0.5758142370426178,0.8937875751503006,False,1.7721520999984932
S1,1000,1,134,False,drgc,0.6161897540565278,0.5691382765531062,False,7.536826199997449
S1,1000,1,134,False,drgc_naive,0.6934462866379902,0.845691382765531,False,1.7883608000047388
S1,1000,1,133,False,drgc,0.4827904875816439,0.8196392785571143,False,7.619967400001769
S1,1000,1,133,False,drgc_naive,0.5015768994448221,0.9579158316633266,False,1.879063100001076
S1,1000,1,136,False,drgc,0.6045710339797978,0.5050100200400801,False,7.598264799999015
S1,1000,1,136,False,drgc_naive,0.5121008118268264,0.9458917835671342,False,1.7341273999991245
S1,1000,1,138,False,drgc,0.785797570109796,0.3486973947895792,False,7.593907800001034
S1,1000,1,138,False,drgc_naive,0.9337962878393395,0.6172344689378757,False,1.6891109999996845
S1,1000,1,137,False,drgc,1.1068582059209102,0.1022044088176352,False,7.895863700003247
S1,1000,1,137,False,drgc_naive,1.179330370192303,0.3667334669338677,False,1.7508557999972254
S1,1000,1,139,False,drgc,0.6854628437630135,0.3046092184368738,False,7.676978999996209
S1,1000,1,139,False,drgc_naive,0.6924911828257952,0.7835671342685371,False,1.689489300006244
S1,1000,1,140,False,drgc,0.717849379265325,0.4829659318637274,False,7.42158030000428
S1,1000,1,140,False,drgc_naive,0.7382545268746081,0.8176352705410822,False,1.5717343000069377
S1,1000,1,142,False,drgc,1.292927955812066,0.0240480961923847,True,7.488404099996842
S1,1000,1,142,False,drgc_naive,1.2679237427285228,0.2164328657314629,False,1.562819999999192
S1,1000,1,141,False,drgc,0.4555113157814509,0.7575150300601202,False,7.649155499995686
S1,1000,1,141,False,drgc_naive,0.4503604928767269,0.9739478957915833,False,1.5774527999965358
S1,1000,1,143,False,drgc,0.7354974205903381,0.3887775551102204,False,5.833649699998205
S1,1000,1,143,False,drgc_naive,0.9488541087392516,0.5831663326653307,False,1.3187404000054812
S1,1000,1,144,False,drgc,0.5673794855303097,0.6352705410821643,False,6.704528200003551
S1,1000,1,144,False,drgc_naive,0.5921747383739864,0.9078156312625252,False,1.3342058999987785
S1,1000,1,145,False,drgc,0.5306468360496344,0.779559118236473,False,6.7445216000051005
S1,1000,1,145,False,drgc_naive,0.8051389192165248,0.7655310621242485,False,1.42132319999655
S1,1000,1,146,False,drgc,0.6020407798286379,0.5731462925851704,False,6.591962799997418
S1,1000,1,146,False,drgc_naive,0.6623734818959627,0.8717434869739479,False,1.4437795000048936
S1,1000,1,147,False,drgc,0.6372983403117625,0.4649298597194389,False,6.454428699995333
S1,1000,1,147,False,drgc_naive,0.5211456310933644,0.937875751503006,False,1.3957874000043375
S1,1000,1,149,False,drgc,0.8440936789012975,0.2444889779559118,False,6.183330500003649
S1,1000,1,149,False,drgc_naive,0.809537430741425,0.7134268537074149,False,1.3328877999956603
S1,1000,1,148,False,drgc,0.6280525957971963,0.4228456913827655,False,6.589189700003772
S1,1000,1,148,False,drgc_naive,0.7729572378032447,0.7715430861723447,False,1.453038200001174
